Year,Month,SKU,Category,Units,Gross Sales
2019,4,1461287,Freezer,445,7987.75
2019,5,1461287,Freezer,490,8795.5
2018,12,5316039,Freezer,884,11483.16
2019,1,5316039,Freezer,884,11483.16
2019,2,5316039,Freezer,893,11600.07
2019,3,5316039,Freezer,938,12184.62
2019,4,5316039,Freezer,957,12431.43
2019,5,5316039,Freezer,967,12561.33
2018,12,6052074,Freezer,790,2172.5
2019,1,6052074,Freezer,830,2282.5
2019,2,6052074,Freezer,805,2213.75
2019,3,6052074,Freezer,781,2147.75
2019,4,6052074,Freezer,789,2169.75
2019,5,6052074,Freezer,750,2062.5
2018,12,6050202,Freezer,326,5525.7
2019,1,6050202,Freezer,329,5576.55
2019,2,6050202,Freezer,322,5457.9
2019,3,6050202,Freezer,316,5356.2
2019,4,6050202,Freezer,316,5356.2
2019,5,6050202,Freezer,316,5356.2
2018,12,7631954,Freezer,693,1212.75
2019,1,7631954,Freezer,728,1274
2019,2,7631954,Freezer,743,1300.25
2019,3,7631954,Freezer,780,1365
2019,4,7631954,Freezer,780,1365
2019,5,7631954,Freezer,811,1419.25
2018,12,1443005,Freezer,832,3286.4
2019,1,1443005,Freezer,832,3286.4
2019,2,1443005,Freezer,857,3385.15
2019,3,1443005,Freezer,883,3487.85
2019,4,1443005,Freezer,865,3416.75
2019,5,1443005,Freezer,865,3416.75
2018,12,1402988,Freezer,67,536
2019,1,1402988,Freezer,70,560
2019,2,1402988,Freezer,70,560
2019,3,1402988,Freezer,69,552
2019,4,1402988,Freezer,70,560
2019,5,1402988,Freezer,73,584
2018,12,5257272,Freezer,570,564.3
2019,1,5257272,Freezer,570,564.3
2019,2,5257272,Freezer,553,547.47
2019,3,5257272,Freezer,553,547.47
2019,4,5257272,Freezer,575,569.25
2019,5,5257272,Freezer,598,592.02
2018,12,2953288,Freezer,57,797.43
2019,1,2953288,Freezer,57,797.43
2019,2,2953288,Freezer,56,783.44
2019,3,2953288,Freezer,55,769.45
2019,4,2953288,Freezer,57,797.43
2019,5,2953288,Freezer,60,839.4
2018,12,2617577,Freezer,434,1731.66
2019,1,2617577,Freezer,438,1747.62
2019,2,2617577,Freezer,456,1819.44
2019,3,2617577,Freezer,479,1911.21
2019,4,2617577,Freezer,493,1967.07
2019,5,2617577,Freezer,508,2026.92
2018,12,9501418,Freezer,239,953.61
2019,1,9501418,Freezer,232,925.68
2019,2,9501418,Freezer,244,973.56
2019,3,9501418,Freezer,246,981.54
2019,4,9501418,Freezer,239,953.61
2019,5,9501418,Freezer,229,913.71
2018,12,2596747,Freezer,752,6008.48
2019,1,2596747,Freezer,782,6248.18
2019,2,2596747,Freezer,805,6431.95
2019,3,2596747,Freezer,829,6623.71
2019,4,2596747,Freezer,812,6487.88
2019,5,2596747,Freezer,796,6360.04
2018,12,8394383,Freezer,505,3787.5
2019,1,8394383,Freezer,500,3750
2019,2,8394383,Freezer,505,3787.5
2019,3,8394383,Freezer,490,3675
2019,4,8394383,Freezer,515,3862.5
2019,5,8394383,Freezer,500,3750
2018,12,9507536,Freezer,945,4715.55
2019,1,9507536,Freezer,945,4715.55
2019,2,9507536,Freezer,983,4905.17
2019,3,9507536,Freezer,1012,5049.88
2019,4,9507536,Freezer,1063,5304.37
2019,5,9507536,Freezer,1042,5199.58
2018,12,9540699,Freezer,508,5582.92
2019,1,9540699,Freezer,498,5473.02
2019,2,9540699,Freezer,523,5747.77
2019,3,9540699,Freezer,513,5637.87
2019,4,9540699,Freezer,528,5802.72
2019,5,9540699,Freezer,565,6209.35
2018,12,5227484,Freezer,929,7199.75
2019,1,5227484,Freezer,948,7347
2019,2,5227484,Freezer,957,7416.75
2019,3,5227484,Freezer,976,7564
2019,4,5227484,Freezer,1025,7943.75
2019,5,5227484,Freezer,1015,7866.25
2018,12,9578219,Freezer,291,3477.45
2019,1,9578219,Freezer,300,3585
2019,2,9578219,Freezer,312,3728.4
2019,3,9578219,Freezer,324,3871.8
2019,4,9578219,Freezer,314,3752.3
2019,5,9578219,Freezer,336,4015.2
2018,12,4145403,Freezer,438,8755.62
2019,1,4145403,Freezer,447,8935.53
2019,2,4145403,Freezer,460,9195.4
2019,3,4145403,Freezer,446,8915.54
2019,4,4145403,Freezer,437,8735.63
2019,5,4145403,Freezer,446,8915.54
2018,12,6989057,Freezer,365,2901.75
2019,1,6989057,Freezer,358,2846.1
2019,2,6989057,Freezer,365,2901.75
2019,3,6989057,Freezer,376,2989.2
2019,4,6989057,Freezer,376,2989.2
2019,5,6989057,Freezer,376,2989.2
2018,12,4158267,Freezer,750,13462.5
2019,1,4158267,Freezer,728,13067.6
2019,2,4158267,Freezer,728,13067.6
2019,3,4158267,Freezer,713,12798.35
2019,4,4158267,Freezer,734,13175.3
2019,5,4158267,Freezer,734,13175.3
2018,12,1174535,Freezer,342,4770.9
2019,1,1174535,Freezer,356,4966.2
2019,2,1174535,Freezer,349,4868.55
2019,3,1174535,Freezer,339,4729.05
2019,4,1174535,Freezer,336,4687.2
2019,5,1174535,Freezer,326,4547.7
2018,12,3729850,Freezer,8,127.92
2019,1,3729850,Freezer,8,127.92
2019,2,3729850,Freezer,8,127.92
2019,3,3729850,Freezer,8,127.92
2019,4,3729850,Freezer,8,127.92
2019,5,3729850,Freezer,8,127.92
2018,12,5178271,Freezer,428,834.6
2019,1,5178271,Freezer,419,817.05
2019,2,5178271,Freezer,419,817.05
2019,3,5178271,Freezer,436,850.2
2019,4,5178271,Freezer,453,883.35
2019,5,5178271,Freezer,462,900.9
2018,12,5161692,Freezer,891,6237
2019,1,5161692,Freezer,918,6426
2019,2,5161692,Freezer,909,6363
2019,3,5161692,Freezer,927,6489
2019,4,5161692,Freezer,936,6552
2019,5,5161692,Freezer,992,6944
2018,12,7229762,Freezer,70,1466.5
2019,1,7229762,Freezer,70,1466.5
2019,2,7229762,Freezer,68,1424.6
2019,3,7229762,Freezer,68,1424.6
2019,4,7229762,Freezer,71,1487.45
2019,5,7229762,Freezer,78,1634.1
2018,12,3515100,Freezer,463,458.37
2019,1,3515100,Freezer,472,467.28
2019,2,3515100,Freezer,486,481.14
2019,3,3515100,Freezer,486,481.14
2019,4,3515100,Freezer,476,471.24
2019,5,3515100,Freezer,486,481.14
2018,12,1148283,Freezer,799,6791.5
2019,1,1148283,Freezer,823,6995.5
2019,2,1148283,Freezer,839,7131.5
2019,3,1148283,Freezer,839,7131.5
2019,4,1148283,Freezer,831,7063.5
2019,5,1148283,Freezer,789,6706.5
2018,12,9810137,Freezer,963,16361.37
2019,1,9810137,Freezer,1002,17023.98
2019,2,9810137,Freezer,1052,17873.48
2019,3,9810137,Freezer,1031,17516.69
2019,4,9810137,Freezer,1062,18043.38
2019,5,9810137,Freezer,1158,19674.42
2018,12,2592612,Freezer,714,2134.86
2019,1,2592612,Freezer,707,2113.93
2019,2,2592612,Freezer,686,2051.14
2019,3,2592612,Freezer,693,2072.07
2019,4,2592612,Freezer,679,2030.21
2019,5,2592612,Freezer,720,2152.8
2018,12,2588260,Freezer,812,12171.88
2019,1,2588260,Freezer,804,12051.96
2019,2,2588260,Freezer,820,12291.8
2019,3,2588260,Freezer,845,12666.55
2019,4,2588260,Freezer,887,13296.13
2019,5,2588260,Freezer,852,12771.48
2018,12,4202274,Freezer,22,286
2019,1,4202274,Freezer,23,299
2019,2,4202274,Freezer,23,299
2019,3,4202274,Freezer,24,312
2019,4,4202274,Freezer,24,312
2019,5,4202274,Freezer,24,312
2018,12,8489918,Freezer,93,1297.35
2019,1,8489918,Freezer,97,1353.15
2019,2,8489918,Freezer,95,1325.25
2019,3,8489918,Freezer,98,1367.1
2019,4,8489918,Freezer,101,1408.95
2019,5,8489918,Freezer,100,1395
2018,12,2581928,Freezer,485,8240.15
2019,1,2581928,Freezer,504,8562.96
2019,2,2581928,Freezer,519,8817.81
2019,3,2581928,Freezer,509,8647.91
2019,4,2581928,Freezer,514,8732.86
2019,5,2581928,Freezer,493,8376.07
2018,12,2574302,Freezer,207,3301.65
2019,1,2574302,Freezer,201,3205.95
2019,2,2574302,Freezer,211,3365.45
2019,3,2574302,Freezer,222,3540.9
2019,4,2574302,Freezer,224,3572.8
2019,5,2574302,Freezer,220,3509
2018,12,1077514,Freezer,142,282.58
2019,1,1077514,Freezer,139,276.61
2019,2,1077514,Freezer,142,282.58
2019,3,1077514,Freezer,142,282.58
2019,4,1077514,Freezer,138,274.62
2019,5,1077514,Freezer,146,290.54
2018,12,5020716,Freezer,146,284.7
2019,1,5020716,Freezer,150,292.5
2019,2,5020716,Freezer,156,304.2
2019,3,5020716,Freezer,151,294.45
2019,4,5020716,Freezer,159,310.05
2019,5,5020716,Freezer,172,335.4
2018,12,1055295,Freezer,732,9479.4
2019,1,1055295,Freezer,754,9764.3
2019,2,1055295,Freezer,777,10062.15
2019,3,1055295,Freezer,777,10062.15
2019,4,1055295,Freezer,754,9764.3
2019,5,1055295,Freezer,784,10152.8
2018,12,4814887,Freezer,781,741.95
2019,1,4814887,Freezer,820,779
2019,2,4814887,Freezer,804,763.8
2019,3,4814887,Freezer,828,786.6
2019,4,4814887,Freezer,845,802.75
2019,5,4814887,Freezer,853,810.35
2018,12,2281302,International,434,4335.66
2019,1,2281302,International,438,4375.62
2019,2,2281302,International,451,4505.49
2019,3,2281302,International,474,4735.26
2019,4,2281302,International,469,4685.31
2019,5,2281302,International,516,5154.84
2018,12,6487586,International,274,1233
2019,1,6487586,International,274,1233
2019,2,6487586,International,269,1210.5
2019,3,6487586,International,280,1260
2019,4,6487586,International,294,1323
2019,5,6487586,International,323,1453.5
2018,12,3472073,International,821,15557.95
2019,1,3472073,International,837,15861.15
2019,2,3472073,International,870,16486.5
2019,3,3472073,International,870,16486.5
2019,4,3472073,International,914,17320.3
2019,5,3472073,International,960,18192
2018,12,9818207,International,749,4456.55
2019,1,9818207,International,749,4456.55
2019,2,9818207,International,771,4587.45
2019,3,9818207,International,748,4450.6
2019,4,9818207,International,785,4670.75
2019,5,9818207,International,761,4527.95
2018,12,1462685,International,871,9572.29
2019,1,1462685,International,906,9956.94
2019,2,1462685,International,933,10253.67
2019,3,1462685,International,924,10154.76
2019,4,1462685,International,961,10561.39
2019,5,1462685,International,1009,11088.91
2018,12,6392347,International,258,1287.42
2019,1,6392347,International,253,1262.47
2019,2,6392347,International,248,1237.52
2019,3,6392347,International,253,1262.47
2019,4,6392347,International,253,1262.47
2019,5,6392347,International,276,1377.24
2018,12,9202845,International,178,532.22
2019,1,9202845,International,180,538.2
2019,2,9202845,International,180,538.2
2019,3,9202845,International,175,523.25
2019,4,9202845,International,180,538.2
2019,5,9202845,International,187,559.13
2018,12,1249626,International,119,2021.81
2019,1,1249626,International,118,2004.82
2019,2,1249626,International,119,2021.81
2019,3,1249626,International,118,2004.82
2019,4,1249626,International,117,1987.83
2019,5,1249626,International,123,2089.77
2018,12,8357814,International,632,11344.4
2019,1,8357814,International,664,11918.8
2019,2,8357814,International,644,11559.8
2019,3,8357814,International,638,11452.1
2019,4,8357814,International,664,11918.8
2019,5,8357814,International,730,13103.5
2018,12,2597448,International,594,3861
2019,1,2597448,International,600,3900
2019,2,2597448,International,594,3861
2019,3,2597448,International,576,3744
2019,4,2597448,International,593,3854.5
2019,5,2597448,International,623,4049.5
2018,12,4472978,International,165,2763.75
2019,1,4472978,International,170,2847.5
2019,2,4472978,International,170,2847.5
2019,3,4472978,International,168,2814
2019,4,4472978,International,173,2897.75
2019,5,4472978,International,190,3182.5
2018,12,4484016,International,74,887.26
2019,1,4484016,International,75,899.25
2019,2,4484016,International,74,887.26
2019,3,4484016,International,72,863.28
2019,4,4484016,International,73,875.27
2019,5,4484016,International,73,875.27
2018,12,1252891,International,1001,2992.99
2019,1,1252891,International,1051,3142.49
2019,2,1252891,International,1062,3175.38
2019,3,1252891,International,1041,3112.59
2019,4,1252891,International,1010,3019.9
2019,5,1252891,International,1000,2990
2018,12,4011581,International,530,7414.7
2019,1,4011581,International,551,7708.49
2019,2,4011581,International,562,7862.38
2019,3,4011581,International,551,7708.49
2019,4,4011581,International,551,7708.49
2019,5,4011581,International,562,7862.38
2018,12,4036525,International,843,9264.57
2019,1,4036525,International,835,9176.65
2019,2,4036525,International,843,9264.57
2019,3,4036525,International,843,9264.57
2019,4,4036525,International,835,9176.65
2019,5,4036525,International,852,9363.48
2018,12,1642573,International,652,9095.4
2019,1,1642573,International,665,9276.75
2019,2,1642573,International,645,8997.75
2019,3,1642573,International,651,9081.45
2019,4,1642573,International,684,9541.8
2019,5,1642573,International,698,9737.1
2018,12,2337212,International,72,1367.28
2019,1,2337212,International,76,1443.24
2019,2,2337212,International,74,1405.26
2019,3,2337212,International,75,1424.25
2019,4,2337212,International,76,1443.24
2019,5,2337212,International,75,1424.25
2018,12,2062533,International,298,6255.02
2019,1,2062533,International,298,6255.02
2019,2,2062533,International,301,6317.99
2019,3,2062533,International,313,6569.87
2019,4,2062533,International,329,6905.71
2019,5,2062533,International,362,7598.38
2018,12,4058580,International,232,3013.68
2019,1,4058580,International,225,2922.75
2019,2,4058580,International,232,3013.68
2019,3,4058580,International,239,3104.61
2019,4,4058580,International,232,3013.68
2019,5,4058580,International,223,2896.77
2018,12,8347392,International,749,8950.55
2019,1,8347392,International,779,9309.05
2019,2,8347392,International,802,9583.9
2019,3,8347392,International,778,9297.1
2019,4,8347392,International,809,9667.55
2019,5,8347392,International,817,9763.15
2018,12,8311299,International,387,1544.13
2019,1,8311299,International,402,1603.98
2019,2,8311299,International,422,1683.78
2019,3,8311299,International,443,1767.57
2019,4,8311299,International,443,1767.57
2019,5,8311299,International,465,1855.35
2018,12,2102052,International,6,96
2019,1,2102052,International,6,96
2019,2,2102052,International,6,96
2019,3,2102052,International,6,96
2019,4,2102052,International,6,96
2019,5,2102052,International,6,96
2018,12,8300517,International,331,3293.45
2019,1,8300517,International,321,3193.95
2019,2,8300517,International,318,3164.1
2019,3,8300517,International,324,3223.8
2019,4,8300517,International,340,3383
2019,5,8300517,International,367,3651.65
2018,12,7348686,International,926,8287.7
2019,1,7348686,International,907,8117.65
2019,2,7348686,International,934,8359.3
2019,3,7348686,International,934,8359.3
2019,4,7348686,International,925,8278.75
2019,5,7348686,International,953,8529.35
2018,12,9505060,International,969,12587.31
2019,1,9505060,International,950,12340.5
2019,2,9505060,International,922,11976.78
2019,3,9505060,International,968,12574.32
2019,4,9505060,International,987,12821.13
2019,5,9505060,International,977,12691.23
2018,12,3132136,International,269,5108.31
2019,1,3132136,International,282,5355.18
2019,2,3132136,International,282,5355.18
2019,3,3132136,International,285,5412.15
2019,4,3132136,International,285,5412.15
2019,5,3132136,International,279,5298.21
2018,12,1662442,International,718,11480.82
2019,1,1662442,International,711,11368.89
2019,2,1662442,International,747,11944.53
2019,3,1662442,International,732,11704.68
2019,4,1662442,International,754,12056.46
2019,5,1662442,International,777,12424.23
2018,12,1049745,International,522,7803.9
2019,1,1049745,International,517,7729.15
2019,2,1049745,International,501,7489.95
2019,3,1049745,International,526,7863.7
2019,4,1049745,International,510,7624.5
2019,5,1049745,International,495,7400.25
2018,12,5372618,International,64,752
2019,1,5372618,International,67,787.25
2019,2,5372618,International,67,787.25
2019,3,5372618,International,69,810.75
2019,4,5372618,International,68,799
2019,5,5372618,International,69,810.75
2018,12,6863968,International,630,6268.5
2019,1,6863968,International,611,6079.45
2019,2,6863968,International,611,6079.45
2019,3,6863968,International,629,6258.55
2019,4,6863968,International,654,6507.3
2019,5,6863968,International,680,6766
2018,12,4633295,International,585,6990.75
2019,1,4633295,International,597,7134.15
2019,2,4633295,International,627,7492.65
2019,3,4633295,International,640,7648
2019,4,4633295,International,672,8030.4
2019,5,4633295,International,719,8592.05
2018,12,5347870,International,94,93.06
2019,1,5347870,International,94,93.06
2019,2,5347870,International,94,93.06
2019,3,5347870,International,94,93.06
2019,4,5347870,International,99,98.01
2019,5,5347870,International,105,103.95
2018,12,1009966,International,834,1626.3
2019,1,1009966,International,876,1708.2
2019,2,1009966,International,867,1690.65
2019,3,1009966,International,910,1774.5
2019,4,1009966,International,910,1774.5
2019,5,1009966,International,910,1774.5
2018,12,5341469,International,500,7375
2019,1,5341469,International,510,7522.5
2019,2,5341469,International,530,7817.5
2019,3,5341469,International,546,8053.5
2019,4,5341469,International,551,8127.25
2019,5,5341469,International,595,8776.25
2018,12,4132724,International,399,6763.05
2019,1,4132724,International,391,6627.45
2019,2,4132724,International,395,6695.25
2019,3,4132724,International,387,6559.65
2019,4,4132724,International,406,6881.7
2019,5,4132724,International,418,7085.1
2018,12,4132813,International,618,587.1
2019,1,4132813,International,618,587.1
2019,2,4132813,International,624,592.8
2019,3,4132813,International,605,574.75
2019,4,4132813,International,635,603.25
2019,5,4132813,International,679,645.05
2018,12,7948322,International,32,312
2019,1,7948322,International,31,302.25
2019,2,7948322,International,32,312
2019,3,7948322,International,33,321.75
2019,4,7948322,International,34,331.5
2019,5,7948322,International,37,360.75
2018,12,9478209,International,80,399.2
2019,1,9478209,International,78,389.22
2019,2,9478209,International,82,409.18
2019,3,9478209,International,81,404.19
2019,4,9478209,International,81,404.19
2019,5,9478209,International,78,389.22
2018,12,8954222,International,618,11093.1
2019,1,8954222,International,612,10985.4
2019,2,8954222,International,606,10877.7
2019,3,8954222,International,588,10554.6
2019,4,8954222,International,606,10877.7
2019,5,8954222,International,661,11864.95
2018,12,5285421,International,170,2295
2019,1,5285421,International,167,2254.5
2019,2,5285421,International,172,2322
2019,3,5285421,International,167,2254.5
2019,4,5285421,International,170,2295
2019,5,5285421,International,172,2322
2018,12,2150184,International,1020,7140
2019,1,2150184,International,1071,7497
2019,2,2150184,International,1050,7350
2019,3,2150184,International,1040,7280
2019,4,2150184,International,1071,7497
2019,5,2150184,International,1157,8099
2018,12,5275868,International,1027,4097.73
2019,1,5275868,International,1037,4137.63
2019,2,5275868,International,1068,4261.32
2019,3,5275868,International,1100,4389
2019,4,5275868,International,1100,4389
2019,5,5275868,International,1177,4696.23
2018,12,6743711,International,742,10380.58
2019,1,6743711,International,742,10380.58
2019,2,6743711,International,764,10688.36
2019,3,6743711,International,787,11010.13
2019,4,6743711,International,787,11010.13
2019,5,6743711,International,842,11779.58
2018,12,9842931,International,373,6695.35
2019,1,9842931,International,373,6695.35
2019,2,9842931,International,388,6964.6
2019,3,9842931,International,396,7108.2
2019,4,9842931,International,416,7467.2
2019,5,9842931,International,441,7915.95
2018,12,3712435,International,89,1156.11
2019,1,3712435,International,92,1195.08
2019,2,3712435,International,94,1221.06
2019,3,3712435,International,95,1234.05
2019,4,3712435,International,99,1286.01
2019,5,3712435,International,108,1402.92
2018,12,3714581,International,423,2961
2019,1,3714581,International,431,3017
2019,2,3714581,International,431,3017
2019,3,3714581,International,440,3080
2019,4,3714581,International,440,3080
2019,5,3714581,International,475,3325
2018,12,1557712,International,197,394
2019,1,1557712,International,197,394
2019,2,1557712,International,191,382
2019,3,1557712,International,191,382
2019,4,1557712,International,197,394
2019,5,1557712,International,187,374
2018,12,8858352,International,218,3913.1
2019,1,8858352,International,222,3984.9
2019,2,8858352,International,215,3859.25
2019,3,8858352,International,226,4056.7
2019,4,8858352,International,224,4020.8
2019,5,8858352,International,242,4343.9
2018,12,5975968,International,57,655.5
2019,1,5975968,International,58,667
2019,2,5975968,International,59,678.5
2019,3,5975968,International,61,701.5
2019,4,5975968,International,63,724.5
2019,5,5975968,International,64,736
2018,12,8113411,International,987,4925.13
2019,1,8113411,International,1036,5169.64
2019,2,8113411,International,1005,5014.95
2019,3,8113411,International,1045,5214.55
2019,4,8113411,International,1045,5214.55
2019,5,8113411,International,1045,5214.55
2018,12,4213410,International,50,347.5
2019,1,4213410,International,51,354.45
2019,2,4213410,International,54,375.3
2019,3,4213410,International,56,389.2
2019,4,4213410,International,55,382.25
2019,5,4213410,International,57,396.15
2018,12,1973097,International,334,5661.3
2019,1,1973097,International,344,5830.8
2019,2,1973097,International,358,6068.1
2019,3,1973097,International,351,5949.45
2019,4,1973097,International,344,5830.8
2019,5,1973097,International,351,5949.45
2018,12,1750183,International,822,4726.5
2019,1,1750183,International,830,4772.5
2019,2,1750183,International,830,4772.5
2019,3,1750183,International,838,4818.5
2019,4,1750183,International,846,4864.5
2019,5,1750183,International,914,5255.5
2018,12,4852818,International,134,1338.66
2019,1,4852818,International,134,1338.66
2019,2,4852818,International,138,1378.62
2019,3,4852818,International,137,1368.63
2019,4,4852818,International,134,1338.66
2019,5,4852818,International,129,1288.71
2018,12,4232694,International,374,3736.26
2019,1,4232694,International,374,3736.26
2019,2,4232694,International,370,3696.3
2019,3,4232694,International,381,3806.19
2019,4,4232694,International,370,3696.3
2019,5,4232694,International,377,3766.23
2018,12,8506926,International,400,7500
2019,1,8506926,International,396,7425
2019,2,8506926,International,392,7350
2019,3,8506926,International,388,7275
2019,4,8506926,International,407,7631.25
2019,5,8506926,International,403,7556.25
2018,12,4237763,International,578,10398.22
2019,1,4237763,International,590,10614.1
2019,2,4237763,International,608,10937.92
2019,3,4237763,International,608,10937.92
2019,4,4237763,International,608,10937.92
2019,5,4237763,International,626,11261.74
2018,12,3741975,International,906,4520.94
2019,1,3741975,International,951,4745.49
2019,2,3741975,International,961,4795.39
2019,3,3741975,International,942,4700.58
2019,4,3741975,International,951,4745.49
2019,5,3741975,International,1037,5174.63
2018,12,9837076,International,419,8275.25
2019,1,9837076,International,436,8611
2019,2,9837076,International,449,8867.75
2019,3,9837076,International,440,8690
2019,4,9837076,International,458,9045.5
2019,5,9837076,International,444,8769
2018,12,6594684,International,380,7201
2019,1,6594684,International,388,7352.6
2019,2,6594684,International,384,7276.8
2019,3,6594684,International,388,7352.6
2019,4,6594684,International,407,7712.65
2019,5,6594684,International,403,7636.85
2018,12,7792179,International,777,6216
2019,1,7792179,International,761,6088
2019,2,7792179,International,776,6208
2019,3,7792179,International,760,6080
2019,4,7792179,International,752,6016
2019,5,7792179,International,775,6200
2018,12,5730555,International,621,6178.95
